uuid,name,superClass,interfaces,isInterface,hasSuperClass,hasInterfaces,fields
a64dc3d2-a32a-4af0-8fea-26c2d700f544,java.util.JapaneseImperialCalendar,java.util.Calendar,,false,true,false,"[""BEFORE_MEIJI"",""25"",""int""]|[""MEIJI"",""25"",""int""]|[""jcal"",""26"",""sun.util.calendar.LocalGregorianCalendar""]|[""gcal"",""26"",""sun.util.calendar.Gregorian""]|[""cachedFixedDate"",""130"",""long""]|[""ONE_MINUTE"",""26"",""int""]|[""LEAST_MAX_VALUES"",""24"",""int[]""]|[""zoneOffsets"",""130"",""int[]""]|[""SHOWA"",""25"",""int""]|[""EPOCH_OFFSET"",""26"",""int""]|[""REIWA"",""26"",""int""]|[""BEFORE_MEIJI_ERA"",""26"",""sun.util.calendar.Era""]|[""ONE_WEEK"",""26"",""long""]|[""$assertionsDisabled"",""4120"",""boolean""]|[""sinceFixedDates"",""26"",""long[]""]|[""originalFields"",""130"",""int[]""]|[""ONE_SECOND"",""26"",""int""]|[""MAX_VALUES"",""24"",""int[]""]|[""jdate"",""130"",""sun.util.calendar.LocalGregorianCalendar$Date""]|[""eras"",""26"",""sun.util.calendar.Era[]""]|[""currentEra"",""26"",""int""]|[""ONE_DAY"",""26"",""long""]|[""TAISHO"",""25"",""int""]|[""serialVersionUID"",""26"",""long""]|[""MIN_VALUES"",""24"",""int[]""]|[""ONE_HOUR"",""26"",""int""]|[""HEISEI"",""25"",""int""]"
4459609f-5083-4095-b29d-b26312274d30,java.util.stream.ReduceOps$13ReducingSink,java.util.stream.ReduceOps$Box,java.util.stream.ReduceOps$AccumulatingSink|java.util.stream.Sink$OfDouble,false,true,true,"[""val$combiner"",""4112"",""java.util.function.BinaryOperator""]|[""val$supplier"",""4112"",""java.util.function.Supplier""]|[""val$accumulator"",""4112"",""java.util.function.ObjDoubleConsumer""]"
4e869cb2-e92e-4d72-9029-b47294c193bd,sun.util.locale.provider.LocaleResources,,,false,false,false,"[""ZONE_IDS_CACHEKEY"",""26"",""java.lang.String""]|[""$assertionsDisabled"",""4120"",""boolean""]|[""locale"",""18"",""java.util.Locale""]|[""NUMBER_PATTERNS_CACHEKEY"",""26"",""java.lang.String""]|[""LOCALE_NAMES"",""26"",""java.lang.String""]|[""DATE_TIME_PATTERN"",""26"",""java.lang.String""]|[""type"",""18"",""sun.util.locale.provider.LocaleProviderAdapter$Type""]|[""TIME_ZONE_NAMES"",""26"",""java.lang.String""]|[""NULLOBJECT"",""26"",""java.lang.Object""]|[""COLLATION_DATA_CACHEKEY"",""26"",""java.lang.String""]|[""localeData"",""18"",""sun.util.resources.LocaleData""]|[""cache"",""2"",""java.util.concurrent.ConcurrentMap""]|[""BREAK_ITERATOR_INFO"",""26"",""java.lang.String""]|[""DECIMAL_FORMAT_SYMBOLS_DATA_CACHEKEY"",""26"",""java.lang.String""]|[""referenceQueue"",""2"",""java.lang.ref.ReferenceQueue""]|[""CURRENCY_NAMES"",""26"",""java.lang.String""]|[""CALENDAR_NAMES"",""26"",""java.lang.String""]|[""CALENDAR_DATA"",""26"",""java.lang.String""]"
4afd01b9-daf7-4e72-9d6c-2ba9f64a6c68,java.util.stream.Streams$LongStreamBuilderImpl,java.util.stream.Streams$AbstractStreamBuilderImpl,java.util.stream.LongStream$Builder|java.util.Spliterator$OfLong,false,true,true,"[""first"",""0"",""long""]|[""buffer"",""0"",""java.util.stream.SpinedBuffer$OfLong""]"
f8816e0e-36fd-40c2-a2cd-bd7f43702645,java.util.IllegalFormatConversionException,java.util.IllegalFormatException,,false,true,false,"[""serialVersionUID"",""26"",""long""]|[""c"",""2"",""char""]|[""arg"",""2"",""java.lang.Class""]"
072ebd38-136a-4932-a4d2-e1a31ab8501d,java.util.regex.Pattern$CharPropertyNames$CloneableProperty,java.util.regex.Pattern$CharProperty,java.lang.Cloneable,false,true,true,
86a0f510-38bc-43a6-b028-63a5704f7d35,javax.crypto.spec.RC2ParameterSpec,,java.security.spec.AlgorithmParameterSpec,false,false,true,"[""iv"",""2"",""byte[]""]|[""effectiveKeyBits"",""2"",""int""]"
c1aebbd5-c8c7-4918-8a25-f2f82750f39d,java.util.stream.Nodes$CollectorTask$OfRef,java.util.stream.Nodes$CollectorTask,,false,true,false,
d819d437-132c-426b-94ab-4e6fb644a4fe,sun.nio.fs.UnixFileSystem$LookupService$1,java.nio.file.attribute.UserPrincipalLookupService,,false,true,false,
9d332912-3c27-4a96-8631-99129b80b80a,java.lang.Object,,,false,false,false,
72739b8b-a1a8-4979-b560-dc026bd3c906,java.util.function.DoublePredicate,,,true,false,false,
786b6258-186e-4dd9-85e6-1303666e9c0b,sun.nio.fs.UnixException,java.lang.Exception,,false,true,false,"[""errno"",""2"",""int""]|[""serialVersionUID"",""24"",""long""]|[""msg"",""2"",""java.lang.String""]"
c980d366-3fdf-466a-ac79-689af22e1850,java.util.stream.Nodes$SizedCollectorTask$OfLong,java.util.stream.Nodes$SizedCollectorTask,java.util.stream.Sink$OfLong,false,true,true,"[""array"",""18"",""long[]""]"
d7cb9e24-5b1b-4a59-bc9e-09142efd43cc,java.util.ArraysParallelSortHelpers$FJFloat,,,false,false,false,
72499b8b-ade5-44f0-9316-3c1fcdee9aff,java.util.stream.SortedOps,,,false,false,false,
37755a15-96c8-4dc9-b88a-ca7aec45fc30,java.net.URLClassLoader,java.security.SecureClassLoader,java.io.Closeable,false,true,true,"[""closeables"",""2"",""java.util.WeakHashMap""]|[""ucp"",""18"",""sun.misc.URLClassPath""]|[""acc"",""18"",""java.security.AccessControlContext""]"
111b80b5-ef68-4651-9ec3-9e642cd9d359,java.lang.SystemClassLoaderAction,,java.security.PrivilegedExceptionAction,false,false,true,"[""parent"",""2"",""java.lang.ClassLoader""]"
2e0f6d5f-cfed-479f-8b99-0bfc2ffd3032,java.math.BitSieve,,,false,false,false,"[""bits"",""2"",""long[]""]|[""length"",""2"",""int""]|[""smallSieve"",""10"",""java.math.BitSieve""]"
bf7481c6-6e83-4bd2-80fc-7663136fc2ea,java.nio.channels.spi.SelectorProvider$1,,java.security.PrivilegedAction,false,false,true,
e8176fdb-6756-40f9-85a2-04e6d89cc3ed,sun.nio.ch.AsynchronousChannelGroupImpl$3,,java.security.PrivilegedAction,false,false,true,"[""this$0"",""4112"",""sun.nio.ch.AsynchronousChannelGroupImpl""]"
6a4b7da3-a89e-48a1-942f-4f2e60f9daf8,sun.nio.ch.AsynchronousChannelGroupImpl$4,,java.lang.Runnable,false,false,true,"[""val$acc"",""4112"",""java.security.AccessControlContext""]|[""val$delegate"",""4112"",""java.lang.Runnable""]|[""this$0"",""4112"",""sun.nio.ch.AsynchronousChannelGroupImpl""]"
ef629efd-31f5-44e1-a985-be187037de21,java.util.EnumMap$KeyIterator,java.util.EnumMap$EnumMapIterator,,false,true,false,"[""this$0"",""4112"",""java.util.EnumMap""]"
295de88d-4e0f-408c-b530-dc4a8eef5086,sun.misc.FloatingDecimal$ASCIIToBinaryBuffer,,sun.misc.FloatingDecimal$ASCIIToBinaryConverter,false,false,true,"[""MAX_SMALL_TEN"",""26"",""int""]|[""$assertionsDisabled"",""4120"",""boolean""]|[""SINGLE_MAX_SMALL_TEN"",""26"",""int""]|[""decExponent"",""0"",""int""]|[""nDigits"",""0"",""int""]|[""TINY_10_POW"",""26"",""double[]""]|[""SINGLE_SMALL_10_POW"",""26"",""float[]""]|[""BIG_10_POW"",""26"",""double[]""]|[""SMALL_10_POW"",""26"",""double[]""]|[""isNegative"",""0"",""boolean""]|[""digits"",""0"",""char[]""]"
eff8d143-e302-418e-8fcb-e50da7ac028d,sun.net.www.http.ChunkedOutputStream,java.io.PrintStream,,false,true,false,"[""out"",""2"",""java.io.PrintStream""]|[""preferredChunkGrossSize"",""2"",""int""]|[""FOOTER_SIZE"",""26"",""int""]|[""size"",""2"",""int""]|[""count"",""2"",""int""]|[""DEFAULT_CHUNK_SIZE"",""24"",""int""]|[""CRLF_SIZE"",""26"",""int""]|[""buf"",""2"",""byte[]""]|[""preferedHeaderSize"",""2"",""int""]|[""EMPTY_CHUNK_HEADER_SIZE"",""26"",""int""]|[""spaceInCurrentChunk"",""2"",""int""]|[""preferredChunkDataSize"",""2"",""int""]|[""completeHeader"",""2"",""byte[]""]|[""FOOTER"",""26"",""byte[]""]|[""CRLF"",""26"",""byte[]""]|[""EMPTY_CHUNK_HEADER"",""26"",""byte[]""]"
6fa6bc82-4181-4f02-b850-856f166bcea3,sun.reflect.UnsafeQualifiedFieldAccessorImpl,sun.reflect.UnsafeFieldAccessorImpl,,false,true,false,"[""isReadOnly"",""20"",""boolean""]"
e9557739-ff08-4436-8158-fe4a92382162,java.util.stream.LongPipeline$1$1,java.util.stream.Sink$ChainedLong,,false,true,false,"[""this$1"",""4112"",""java.util.stream.LongPipeline$1""]"
56e28a61-640d-4fdc-ae09-3f4832ccc9cd,sun.security.x509.X509CRLEntryImpl,java.security.cert.X509CRLEntry,java.lang.Comparable,false,true,true,"[""extensions"",""2"",""sun.security.x509.CRLExtensions""]|[""revocationDate"",""2"",""java.util.Date""]|[""revokedCert"",""2"",""byte[]""]|[""isExplicit"",""26"",""boolean""]|[""serialNumber"",""2"",""sun.security.x509.SerialNumber""]|[""certIssuer"",""2"",""javax.security.auth.x500.X500Principal""]|[""YR_2050"",""26"",""long""]"
9f5efb60-0934-48e4-b3bf-6ae280b801ba,sun.text.normalizer.NormalizerBase$IsNextBoundary,,,true,false,false,
bd4d6da1-3d22-4d56-8f59-d72eaef020a3,java.util.stream.StreamSpliterators$IntWrappingSpliterator$accept__283,,java.util.stream.Sink$OfInt,false,false,true,"[""cap0"",""0"",""java.util.function.IntConsumer""]"
7eff952d-1ca1-485e-8cfc-0d63091704f3,java.time.format.ResolverStyle,java.lang.Enum,,false,true,false,"[""SMART"",""16409"",""java.time.format.ResolverStyle""]|[""STRICT"",""16409"",""java.time.format.ResolverStyle""]|[""$VALUES"",""4122"",""java.time.format.ResolverStyle[]""]|[""LENIENT"",""16409"",""java.time.format.ResolverStyle""]"
a63a748e-650e-40f0-987f-4c70dd132ccf,sun.net.www.protocol.jar.JarURLConnection,java.net.JarURLConnection,,false,true,false,"[""permission"",""2"",""java.security.Permission""]|[""contentType"",""2"",""java.lang.String""]|[""jarFileURL"",""2"",""java.net.URL""]|[""jarFileURLConnection"",""2"",""java.net.URLConnection""]|[""entryName"",""2"",""java.lang.String""]|[""factory"",""26"",""sun.net.www.protocol.jar.JarFileFactory""]|[""jarEntry"",""2"",""java.util.jar.JarEntry""]|[""jarFile"",""2"",""java.util.jar.JarFile""]|[""debug"",""26"",""boolean""]"
82c08f33-6a3b-4ea8-ada0-527bad9e2997,java.util.stream.StreamSpliterators$DoubleWrappingSpliterator$accept__59,,java.util.stream.Sink$OfDouble,false,false,true,"[""cap0"",""0"",""java.util.function.DoubleConsumer""]"
dc4541c3-9ad7-49b2-8204-abbde53f2b4e,java.util.function.ObjIntConsumer,,,true,false,false,
97439e4c-cc51-45a9-99bd-5530bc3888a2,jdk.internal.org.xml.sax.SAXParseException,jdk.internal.org.xml.sax.SAXException,,false,true,false,"[""serialVersionUID"",""24"",""long""]|[""columnNumber"",""2"",""int""]|[""publicId"",""2"",""java.lang.String""]|[""lineNumber"",""2"",""int""]|[""systemId"",""2"",""java.lang.String""]"
fd0647c4-69bf-4aff-a997-e4e0ee3d9af4,java.lang.VirtualMachineError,java.lang.Error,,false,true,false,"[""serialVersionUID"",""26"",""long""]"
6feb481a-940b-4fa0-b86c-9ceabc2139a7,sun.nio.ch.AsynchronousChannelGroupImpl$1,,java.lang.Runnable,false,false,true,"[""val$thisGroup"",""4112"",""sun.nio.ch.AsynchronousChannelGroupImpl""]|[""val$task"",""4112"",""java.lang.Runnable""]|[""this$0"",""4112"",""sun.nio.ch.AsynchronousChannelGroupImpl""]"
42dbfece-cc7a-4a0c-b17c-977534fc42af,java.util.concurrent.ConcurrentHashMap$MapReduceEntriesToLongTask,java.util.concurrent.ConcurrentHashMap$BulkTask,,false,true,false,"[""result"",""0"",""long""]|[""transformer"",""16"",""java.util.function.ToLongFunction""]|[""rights"",""0"",""java.util.concurrent.ConcurrentHashMap$MapReduceEntriesToLongTask""]|[""nextRight"",""0"",""java.util.concurrent.ConcurrentHashMap$MapReduceEntriesToLongTask""]|[""reducer"",""16"",""java.util.function.LongBinaryOperator""]|[""basis"",""16"",""long""]"
f407e9fd-7730-41c2-8aec-ce7e5f200ab7,sun.nio.ch.AsynchronousChannelGroupImpl$2,,java.security.PrivilegedAction,false,false,true,"[""val$task"",""4112"",""java.lang.Runnable""]|[""this$0"",""4112"",""sun.nio.ch.AsynchronousChannelGroupImpl""]"
8bf5a789-4e67-4cf2-81ec-e66fc31c4c4f,java.util.stream.StreamSpliterators$DelegatingSpliterator,,java.util.Spliterator,false,false,true,"[""s"",""2"",""java.util.Spliterator""]|[""supplier"",""18"",""java.util.function.Supplier""]"
fdc6f345-a142-4a31-8107-42e770ffdc84,java.util.regex.Pattern$First,java.util.regex.Pattern$Node,,false,true,false,"[""atom"",""0"",""java.util.regex.Pattern$Node""]"
ec53c43a-9226-40c5-ae3e-1aca39d3052a,sun.reflect.UnsafeStaticShortFieldAccessorImpl,sun.reflect.UnsafeStaticFieldAccessorImpl,,false,true,false,
2b42a2ed-5c19-4e4d-8bb5-417785627af3,javax.security.auth.Subject$1,,java.security.PrivilegedAction,false,false,true,"[""val$acc"",""4112"",""java.security.AccessControlContext""]"
276a6d40-a2a7-4d85-ade2-7bd5be84c38b,javax.security.auth.Subject$2,,java.security.PrivilegedAction,false,false,true,"[""val$acc"",""4112"",""java.security.AccessControlContext""]|[""val$subject"",""4112"",""javax.security.auth.Subject""]"
ffafa4b4-3d63-4e3a-a906-9daee101938c,sun.reflect.generics.tree.VoidDescriptor,,sun.reflect.generics.tree.ReturnType,false,false,true,"[""singleton"",""26"",""sun.reflect.generics.tree.VoidDescriptor""]"
8f6be263-6e13-4a36-9804-516a42390ad9,sun.util.locale.provider.TimeZoneNameProviderImpl,java.util.spi.TimeZoneNameProvider,,false,true,false,"[""$assertionsDisabled"",""4120"",""boolean""]|[""langtags"",""18"",""java.util.Set""]|[""type"",""18"",""sun.util.locale.provider.LocaleProviderAdapter$Type""]"
40ec9036-cf01-4549-95e3-ced3fa8e934b,java.util.stream.SliceOps$2,java.util.stream.IntPipeline$StatefulOp,,false,true,false,"[""val$limit"",""4112"",""long""]|[""val$skip"",""4112"",""long""]"
f57f870a-afee-49a5-88f2-755c8dfc185e,java.util.stream.SliceOps$3,java.util.stream.LongPipeline$StatefulOp,,false,true,false,"[""val$limit"",""4112"",""long""]|[""val$skip"",""4112"",""long""]"
22b5004b-c8f5-41e8-8007-de42674d6dff,sun.reflect.annotation.TypeAnnotation$TypeAnnotationTarget,java.lang.Enum,,false,true,false,"[""METHOD_TYPE_PARAMETER"",""16409"",""sun.reflect.annotation.TypeAnnotation$TypeAnnotationTarget""]|[""CLASS_IMPLEMENTS"",""16409"",""sun.reflect.annotation.TypeAnnotation$TypeAnnotationTarget""]|[""METHOD_RETURN"",""16409"",""sun.reflect.annotation.TypeAnnotation$TypeAnnotationTarget""]|[""METHOD_TYPE_PARAMETER_BOUND"",""16409"",""sun.reflect.annotation.TypeAnnotation$TypeAnnotationTarget""]|[""METHOD_RECEIVER"",""16409"",""sun.reflect.annotation.TypeAnnotation$TypeAnnotationTarget""]|[""METHOD_FORMAL_PARAMETER"",""16409"",""sun.reflect.annotation.TypeAnnotation$TypeAnnotationTarget""]|[""CLASS_TYPE_PARAMETER_BOUND"",""16409"",""sun.reflect.annotation.TypeAnnotation$TypeAnnotationTarget""]|[""CLASS_EXTENDS"",""16409"",""sun.reflect.annotation.TypeAnnotation$TypeAnnotationTarget""]|[""$VALUES"",""4122"",""sun.reflect.annotation.TypeAnnotation$TypeAnnotationTarget[]""]|[""CLASS_TYPE_PARAMETER"",""16409"",""sun.reflect.annotation.TypeAnnotation$TypeAnnotationTarget""]|[""THROWS"",""16409"",""sun.reflect.annotation.TypeAnnotation$TypeAnnotationTarget""]|[""FIELD"",""16409"",""sun.reflect.annotation.TypeAnnotation$TypeAnnotationTarget""]"
759d1102-dd06-4982-90be-e88f8c8e1fc5,java.time.temporal.IsoFields$Unit,java.lang.Enum,java.time.temporal.TemporalUnit,false,true,true,"[""QUARTER_YEARS"",""16409"",""java.time.temporal.IsoFields$Unit""]|[""$VALUES"",""4122"",""java.time.temporal.IsoFields$Unit[]""]|[""name"",""18"",""java.lang.String""]|[""WEEK_BASED_YEARS"",""16409"",""java.time.temporal.IsoFields$Unit""]|[""duration"",""18"",""java.time.Duration""]"
51612f64-c906-46e3-b63b-fd6c6930613d,java.util.stream.SliceOps$4,java.util.stream.DoublePipeline$StatefulOp,,false,true,false,"[""val$limit"",""4112"",""long""]|[""val$skip"",""4112"",""long""]"
3a5ebcc2-e5cc-434a-a4e5-c55cb20acf0c,java.util.stream.SliceOps$5,,,false,false,false,"[""$SwitchMap$java$util$stream$StreamShape"",""4120"",""int[]""]"
68bb11c3-5ac5-48d8-8acc-3e9739fd8ca6,java.util.stream.ReferencePipeline$5$1,java.util.stream.Sink$ChainedReference,,false,true,false,"[""this$1"",""4112"",""java.util.stream.ReferencePipeline$5""]"
06dc4d07-7ff1-4b79-94f3-9edf51f70a4e,java.security.AlgorithmConstraints,,,true,false,false,
1032abbc-65b2-4e29-8844-c08682a4bf8a,java.util.stream.SliceOps$1,java.util.stream.ReferencePipeline$StatefulOp,,false,true,false,"[""val$limit"",""4112"",""long""]|[""val$skip"",""4112"",""long""]"
ff8110e9-078a-4410-ab94-cf413a465586,java.util.Collections$SynchronizedSortedSet,java.util.Collections$SynchronizedSet,java.util.SortedSet,false,true,true,"[""serialVersionUID"",""26"",""long""]|[""ss"",""18"",""java.util.SortedSet""]"
f2acce4c-48d6-4d2f-bd9d-ca90a06f7e99,sun.net.sdp.SdpProvider$AddressPortRangeRule,sun.net.sdp.SdpProvider$PortRangeRule,,false,true,false,"[""prefixByteCount"",""18"",""int""]|[""addressAsBytes"",""18"",""byte[]""]|[""mask"",""18"",""byte""]"
98bb7be2-e851-4b01-ad3d-6b72aacb84f9,java.util.stream.Streams$ConcatSpliterator$OfRef,java.util.stream.Streams$ConcatSpliterator,,false,true,false,
78d67390-4996-4474-96f2-f30d478f6a7e,java.net.URL,,java.io.Serializable,false,false,true,"[""serialVersionUID"",""24"",""long""]|[""hostAddress"",""128"",""java.net.InetAddress""]|[""protocolPathProp"",""26"",""java.lang.String""]|[""BUILTIN_HANDLERS_PREFIX"",""24"",""java.lang.String""]|[""authority"",""2"",""java.lang.String""]|[""path"",""130"",""java.lang.String""]|[""ref"",""2"",""java.lang.String""]|[""serialPersistentFields"",""26"",""java.io.ObjectStreamField[]""]|[""protocol"",""2"",""java.lang.String""]|[""factory"",""8"",""java.net.URLStreamHandlerFactory""]|[""handlers"",""8"",""java.util.Hashtable""]|[""port"",""2"",""int""]|[""host"",""2"",""java.lang.String""]|[""query"",""130"",""java.lang.String""]|[""hashCode"",""2"",""int""]|[""streamHandlerLock"",""10"",""java.lang.Object""]|[""file"",""2"",""java.lang.String""]|[""tempState"",""130"",""java.net.UrlDeserializedState""]|[""userInfo"",""130"",""java.lang.String""]|[""handler"",""128"",""java.net.URLStreamHandler""]"
bd97e173-2ee2-4c4a-af4b-5b59a51765f7,java.io.ObjectOutput,,java.io.DataOutput|java.lang.AutoCloseable,true,false,true,
cac5aaf8-3b29-4760-975b-287140fdd395,java.util.regex.MatchResult,,,true,false,false,
98fcf7ef-683d-467b-b6a2-c7bd2bde10e2,java.nio.Bits$1$1,,sun.misc.JavaNioAccess$BufferPool,false,false,true,"[""this$0"",""4112"",""java.nio.Bits$1""]"
8974db31-766b-4b99-a116-5fbcec8600a2,java.util.stream.LongPipeline$StatefulOp,java.util.stream.LongPipeline,,false,true,false,"[""$assertionsDisabled"",""4120"",""boolean""]"
9352e85e-603e-4200-befd-842ddbcb157b,java.nio.channels.FileLockInterruptionException,java.io.IOException,,false,true,false,"[""serialVersionUID"",""26"",""long""]"
a58676bb-3b38-46de-bae7-d3ba7e836bdb,java.lang.Enum,,java.lang.Comparable|java.io.Serializable,false,false,true,"[""name"",""18"",""java.lang.String""]|[""ordinal"",""18"",""int""]"
c70342d0-5e95-45b1-a4b2-588558d2e745,java.nio.file.PathMatcher,,,true,false,false,
c65b0e26-1494-4ff5-baaa-3cf3bc9c4c21,java.net.URI,,java.lang.Comparable|java.io.Serializable,false,false,true,"[""H_PATH"",""26"",""long""]|[""L_LEFT_BRACKET"",""26"",""long""]|[""decodedUserInfo"",""194"",""java.lang.String""]|[""L_USERINFO"",""26"",""long""]|[""L_DASH"",""26"",""long""]|[""L_DOT"",""26"",""long""]|[""L_PCHAR"",""26"",""long""]|[""L_PATH"",""26"",""long""]|[""H_SCHEME"",""26"",""long""]|[""hexDigits"",""26"",""char[]""]|[""L_UPALPHA"",""26"",""long""]|[""H_HEX"",""26"",""long""]|[""decodedFragment"",""194"",""java.lang.String""]|[""query"",""130"",""java.lang.String""]|[""L_URIC_NO_SLASH"",""26"",""long""]|[""decodedSchemeSpecificPart"",""194"",""java.lang.String""]|[""userInfo"",""130"",""java.lang.String""]|[""L_UNRESERVED"",""26"",""long""]|[""H_DOT"",""26"",""long""]|[""L_SCHEME"",""26"",""long""]|[""serialVersionUID"",""24"",""long""]|[""$assertionsDisabled"",""4120"",""boolean""]|[""L_REG_NAME"",""26"",""long""]|[""schemeSpecificPart"",""194"",""java.lang.String""]|[""L_SERVER"",""26"",""long""]|[""host"",""130"",""java.lang.String""]|[""H_PCHAR"",""26"",""long""]|[""scheme"",""130"",""java.lang.String""]|[""decodedAuthority"",""194"",""java.lang.String""]|[""L_LOWALPHA"",""26"",""long""]|[""H_USERINFO"",""26"",""long""]|[""H_ESCAPED"",""26"",""long""]|[""H_SERVER"",""26"",""long""]|[""H_LEFT_BRACKET"",""26"",""long""]|[""H_LOWALPHA"",""26"",""long""]|[""port"",""130"",""int""]|[""H_ALPHA"",""26"",""long""]|[""L_RESERVED"",""26"",""long""]|[""H_URIC"",""26"",""long""]|[""L_ALPHA"",""26"",""long""]|[""L_ALPHANUM"",""26"",""long""]|[""string"",""66"",""java.lang.String""]|[""H_ALPHANUM"",""26"",""long""]|[""H_RESERVED"",""26"",""long""]|[""L_URIC"",""26"",""long""]|[""L_DIGIT"",""26"",""long""]|[""H_REG_NAME"",""26"",""long""]|[""H_UPALPHA"",""26"",""long""]|[""H_SERVER_PERCENT"",""26"",""long""]|[""decodedQuery"",""194"",""java.lang.String""]|[""H_URIC_NO_SLASH"",""26"",""long""]|[""path"",""130"",""java.lang.String""]|[""L_MARK"",""26"",""long""]|[""L_ESCAPED"",""26"",""long""]|[""H_DASH"",""26"",""long""]|[""H_MARK"",""26"",""long""]|[""L_SERVER_PERCENT"",""26"",""long""]|[""authority"",""130"",""java.lang.String""]|[""H_DIGIT"",""26"",""long""]|[""L_HEX"",""26"",""long""]|[""H_UNRESERVED"",""26"",""long""]|[""fragment"",""130"",""java.lang.String""]|[""hash"",""194"",""int""]|[""decodedPath"",""194"",""java.lang.String""]"
